model_id	model_display	native_signature	processing_context	native_stem	production	backend_primary	backend_target	logical_primary	role_id	canonical_name	filename_tag	pair_id	intent	intent_source	review_status	evidence_or_waiver
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	harpsichord	native	accordion		false	instrument.harpsichord	Harpsichord	Harpsichord		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	hh	native	accordion		false	instrument.hh	Hi-Hat	Hi_Hat		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	keys	native	accordion		false	instrument.keys	Keys	Keys		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	kick	native	accordion		false	instrument.kick	Kick	Kick		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	lead-vocal	native	accordion		false	vocal.lead	Lead Vocals	Lead_Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	mandolin	native	accordion		false	instrument.mandolin	Mandolin	Mandolin		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	marimba	native	accordion		false	instrument.marimba	Marimba	Marimba		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	oboe	native	accordion		false	instrument.oboe	Oboe	Oboe		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	organ	native	accordion		false	instrument.organ	Organ	Organ		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	percussion	native	accordion		false	instrument.percussion	Percussion	Percussion		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	piano	native	accordion		false	instrument.piano	Piano	Piano		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	saxophone	native	accordion		false	instrument.saxophone	Saxophone	Saxophone		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	sitar	native	accordion		false	instrument.sitar	Sitar	Sitar		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	snare	native	accordion		false	instrument.snare	Snare	Snare		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
mdx:bs_mega_53stem_full_mvsep	BandSplit Roformer — Mega Full (53 Stems) · MVSep	accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind	full_mix	strings	native	accordion		false	instrument.strings	Strings	Strings		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_full_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_full_mvsep_config.yaml; native_signature=accordion|acoustic-guitar|back-vocal|banjo|bass|bassoon|bells|bowed_strings|brass|cello|clarinet|congas|digital-piano|dobro|double-bass|drums|electric-guitar|flute|french-horn|glockenspiel|guitar|harmonica|harp|harpsichord|hh|keys|kick|lead-vocal|mandolin|marimba|oboe|organ|percussion|piano|saxophone|sitar|snare|strings|synth|tambourine|timpani|toms|triangle|trombone|trumpet|tuba|ukulele|viola|violin|vocal|wind|wind-chimes|woodwind; backend_primary=accordion; backend_target=; reviewed_contexts=full_mix
